year fp_year fp_doy Np Tp Alpha_ratio Vp V_gsm_x V_gsm_y V_gsm_z B_gsm_x B_gsm_y B_gsm_z 
BEGIN DATA
2005 2005.05726452  21.901551     19.558  1.7230e+05     0.0226    923.47   -920.58     64.84     32.04   15.344    5.585   14.498
2005 2005.05726655  21.902292     20.676  2.2305e+05     0.0244    923.31   -920.37     55.97     46.18   16.226    1.611   13.144
2005 2005.05726858  21.903033     19.877  2.1109e+05     0.0195    924.24   -920.80     59.01     51.81   15.661    1.645   13.195
2005 2005.05727061  21.903773     22.049  2.1306e+05     0.0169    915.39   -913.06     47.31     43.31   17.772   -0.346   10.873
2005 2005.05727264  21.904514     23.187  1.7564e+05     0.0180    925.26   -922.69     48.82     47.09   18.108    0.066   10.244
2005 2005.05727467  21.905255     20.644  2.1869e+05     0.0199    919.12   -916.49     49.14     47.76   18.215    1.512   10.045
2005 2005.05727670  21.905996     20.930  2.0100e+05     0.0193    922.16   -919.26     48.35     53.36   18.683    0.749   10.283
2005 2005.05727873  21.906736     21.408  2.2000e+05     0.0181    921.82   -919.17     43.26     53.32   19.400    1.888    8.474
2005 2005.05728076  21.907477     21.717  2.0421e+05     0.0183    926.16   -923.54     43.77     52.77   19.734    1.041    7.904
2005 2005.05728279  21.908218     22.481  2.2545e+05     0.0177    919.93   -917.35     44.62     51.12   19.698    0.638    8.414
2005 2005.05728482  21.908959     21.208  2.0071e+05     0.0179    923.71   -921.19     47.12     47.66   19.468    0.351    9.098
2005 2005.05728685  21.909699     20.986  2.1160e+05     0.0180    916.26   -914.11     45.32     42.05   19.396    0.235    9.635
2005 2005.05728888  21.910440     23.746  1.8693e+05     0.0177    919.03   -917.03     40.82     43.28   18.957    1.814   10.416
2005 2005.05729091  21.911181     20.854  2.2718e+05     0.0227    908.43   -905.93     40.90     52.27   18.080    0.798   11.686
2005 2005.05729293  21.911921     23.574  2.3551e+05     0.0171    905.85   -903.85     50.35     31.38   18.174    2.025    9.719
2005 2005.05729496  21.912662  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   17.691    2.185   10.939
2005 2005.05729699  21.913403     24.133  2.2751e+05     0.0173    904.30   -902.36     46.20     35.55   19.773    0.767    7.263
2005 2005.05729902  21.914144     25.141  1.9738e+05     0.0159    907.67   -906.23     39.50     31.10   19.888   -0.506    7.379
2005 2005.05730105  21.914884     25.306  2.1519e+05     0.0162    901.71   -899.60     49.12     36.09   19.786    2.471    7.381
2005 2005.05730308  21.915625     23.220  2.1214e+05     0.0174    903.62   -901.41     54.84     29.86   19.707    2.686    9.043
2005 2005.05730511  21.916366     24.046  2.1818e+05     0.0167    904.28   -902.57     39.34     37.99   20.276    3.030    9.148
2005 2005.05730714  21.917107     23.894  2.1210e+05     0.0159    909.53   -907.37     49.01     37.71   19.625    2.953    9.902
2005 2005.05730917  21.917847     24.751  2.1388e+05     0.0172    908.43   -906.56     40.37     40.75   19.550    2.759    9.988
2005 2005.05731120  21.918588     24.502  2.2290e+05     0.0176    906.71   -904.92     38.59     40.58   19.369    2.164   11.598
2005 2005.05731323  21.919329     24.265  2.0951e+05     0.0185    905.68   -903.97     45.69     30.33   20.390    4.151   10.673
2005 2005.05731526  21.920070     23.676  2.5822e+05     0.0158    906.69   -904.94     46.78     30.02   21.056    3.080   11.814
2005 2005.05731729  21.920810     22.363  2.6428e+05     0.0166    902.61   -901.00     37.06     37.98   21.542    1.607   11.664
2005 2005.05731932  21.921551     23.110  2.6144e+05     0.0179    904.55   -903.04     39.30     33.29   21.425    1.816   11.478
2005 2005.05732135  21.922292     22.690  2.8065e+05     0.0175    904.22   -902.87     37.27     31.13   22.120    1.754    9.868
2005 2005.05732338  21.923033     22.657  2.7216e+05     0.0181    900.44   -899.04     37.80     31.95   22.210   -0.162   10.839
2005 2005.05732541  21.923773     24.655  2.7646e+05     0.0173    896.41   -895.35     27.31     32.65   22.503   -0.349    9.152
2005 2005.05732744  21.924514     24.074  2.7599e+05     0.0184    899.51   -898.81     25.38     23.58   23.976   -1.570    5.582
2005 2005.05732947  21.925255     25.244  2.8947e+05     0.0178    894.95   -894.58     22.71     11.00   23.873    0.516    3.631
2005 2005.05733150  21.925996     25.253  2.7926e+05     0.0169    906.21   -904.59     38.88     36.77   21.750    1.450   11.925
2005 2005.05733352  21.926736     22.541  2.9632e+05     0.0189    894.11   -892.61     39.60     32.23   21.315    1.528   13.122
2005 2005.05733555  21.927477     22.151  2.7681e+05     0.0187    895.93   -894.17     46.77     30.17   19.495    1.961   15.711
2005 2005.05733758  21.928218     23.395  2.6333e+05     0.0183    894.40   -892.94     38.91     32.16   18.428    2.258   16.843
2005 2005.05733961  21.928959     23.922  2.6658e+05     0.0186    886.45   -885.09     40.93     26.21   21.257    0.648   14.868
2005 2005.05734164  21.929699     24.602  2.4139e+05     0.0178    887.47   -886.28     37.28     25.71   19.380   -0.077   16.266
2005 2005.05734367  21.930440     22.515  2.5886e+05     0.0205    891.21   -889.46     43.46     33.99   18.906    0.882   16.898
2005 2005.05734570  21.931181     23.712  2.5516e+05     0.0166    889.71   -888.14     39.08     34.66   18.969    0.695   16.447
2005 2005.05734773  21.931921     20.770  2.8661e+05     0.0200    886.81   -885.26     49.39     16.50   19.698   -0.156   15.982
2005 2005.05734976  21.932662     22.515  2.7259e+05     0.0182    886.72   -885.12     40.17     33.92   19.160    0.640   16.372
2005 2005.05735179  21.933403     18.950  2.1496e+05     0.0225    892.46   -888.13     58.48     64.61   13.871    1.933   21.827
2005 2005.05735382  21.934144     18.901  1.9623e+05     0.0214    893.54   -888.96     60.37     66.32   11.707    2.413   23.170
2005 2005.05735585  21.934884     24.058  2.7951e+05     0.0205    887.66   -885.88     45.99     31.58   17.314    1.382   17.870
2005 2005.05735788  21.935625  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   18.203    1.564   16.983
2005 2005.05735991  21.936366     23.534  2.4313e+05 -9999.9004    886.48   -884.01     52.11     39.90   16.515    2.362   19.024
2005 2005.05736194  21.937107     24.766  2.0889e+05 -9999.9004    886.18   -883.82     48.48     42.02   13.940    2.043   21.233
2005 2005.05736396  21.937847     22.192  2.4135e+05 -9999.9004    893.71   -891.18     52.61     40.93   15.076    0.876   20.505
2005 2005.05736599  21.938588     24.660  2.4611e+05 -9999.9004    883.93   -881.18     52.06     45.58   14.503    3.101   21.015
2005 2005.05736802  21.939329     20.253  2.4305e+05     0.0215    879.69   -875.91     62.35     51.69   11.034    3.427   23.371
2005 2005.05737005  21.940070     23.467  2.0256e+05     0.0179    877.77   -875.21     54.19     38.65   12.040    4.104   23.015
2005 2005.05737208  21.940810     22.339  2.3399e+05     0.0181    875.61   -872.93     57.31     36.56   13.604    3.091   22.163
2005 2005.05737411  21.941551     24.048  2.0946e+05     0.0156    875.12   -872.60     55.29     35.87   12.141    3.358   23.581
2005 2005.05737614  21.942292     22.474  2.4291e+05     0.0186    881.28   -878.39     59.37     38.93   10.941    3.813   24.261
2005 2005.05737817  21.943033     23.274  2.9752e+05     0.0234    880.34   -878.59     48.75     25.89   18.937    0.191   13.975
2005 2005.05738020  21.943773     24.254  3.0706e+05     0.0250    879.83   -877.89     52.95     23.99   22.966   -2.567    9.703
2005 2005.05738223  21.944514     24.598  3.2054e+05     0.0229    876.12   -874.24     51.02     25.45   22.719   -2.808    9.477
2005 2005.05738426  21.945255     23.676  3.0047e+05     0.0249    878.79   -876.88     53.23     21.86   20.979   -2.084   12.163
2005 2005.05738629  21.945996     25.896  2.8368e+05     0.0212    873.06   -870.55     55.57     35.22   20.977   -1.870   12.155
2005 2005.05738832  21.946736     22.637  2.7299e+05     0.0192    884.73   -882.25     58.28     30.79   18.454   -1.056   15.278
2005 2005.05739035  21.947477     23.870  2.3648e+05     0.0175    883.95   -881.85     52.89     29.61   15.814   -0.077   18.996
2005 2005.05739238  21.948218     21.695  2.4191e+05     0.0199    881.60   -879.09     58.74     30.87   17.548   -1.147   16.895
2005 2005.05739441  21.948959     24.458  2.4667e+05 -9999.9004    879.99   -877.64     54.42     33.72   18.309   -2.391   15.722
2005 2005.05739644  21.949699     20.558  2.8883e+05     0.0232    884.09   -881.68     55.97     33.02   17.798   -2.596   16.308
2005 2005.05739847  21.950440     27.673  2.4442e+05     0.0158    882.63   -880.40     59.86     17.89   16.381   -1.551   15.828
2005 2005.05740050  21.951181     27.474  3.4462e+05     0.0140    880.78   -878.07     59.85     34.08   16.194   -1.647   14.956
2005 2005.05740252  21.951921     22.075  2.5984e+05     0.0192    884.76   -883.63     42.48     13.38   19.064   -4.851   14.501
2005 2005.05740455  21.952662     22.010  2.7718e+05     0.0200    885.67   -884.72     36.60     18.09   16.499  -11.653   13.630
2005 2005.05740658  21.953403     22.015  2.7919e+05     0.0195    871.09   -870.45     31.36     10.78   19.950   -5.973    8.563
2005 2005.05740861  21.954144     20.356  2.5993e+05     0.0243    875.16   -874.70     25.82     11.07   20.009   -6.009    8.592
2005 2005.05741064  21.954884     24.667  3.0226e+05     0.0206    857.48   -856.56     32.91     21.45   18.694   -5.338   10.439
2005 2005.05741267  21.955625     24.342  3.7198e+05     0.0205    861.89   -861.42     23.22     16.10   17.938   -8.493    9.620
2005 2005.05741470  21.956366     25.499  3.0906e+05     0.0209    860.94   -860.57     21.88     12.33   18.864   -8.069    8.712
2005 2005.05741673  21.957107     23.218  3.5726e+05     0.0217    856.18   -855.82     22.53     10.53   18.502   -8.460    8.605
2005 2005.05741876  21.957847     25.634  2.9564e+05     0.0160    870.46   -869.91     30.86      2.55   17.366  -12.871    6.149
2005 2005.05742079  21.958588  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   16.507   -5.294   11.549
2005 2005.05742282  21.959329     30.566  3.6222e+05     0.0138    855.25   -854.41     31.52     20.70   16.511   -7.523    8.912
2005 2005.05742485  21.960070     30.630  3.8231e+05 -9999.9004    855.40   -854.56     31.75     20.40   15.224  -10.498    6.359
2005 2005.05742688  21.960810     26.740  4.0799e+05     0.0137    855.18   -854.32     30.89     22.45   16.042  -12.698    6.395
2005 2005.05742891  21.961551     24.928  4.5974e+05     0.0138    856.29   -855.61     32.51     10.42   16.557  -12.467    7.074
2005 2005.05743094  21.962292     26.296  3.6997e+05     0.0137    851.68   -850.90     28.98     22.06   16.862  -10.029   10.985
2005 2005.05743297  21.963033     21.223  4.0078e+05     0.0187    863.98   -863.06     35.32     18.43   16.188  -11.277   10.964
2005 2005.05743499  21.963773     24.532  4.0165e+05     0.0176    866.21   -865.46     34.50     10.75   16.389  -11.571   10.073
2005 2005.05743702  21.964514     22.477  3.7211e+05     0.0172    869.70   -868.60     43.60      3.58   16.346  -12.696    7.438
2005 2005.05743905  21.965255     24.058  3.5510e+05     0.0209    862.40   -861.55     38.22     -0.02   16.446  -12.580    5.925
2005 2005.05744108  21.965996     22.220  3.8965e+05     0.0196    863.57   -862.89     33.10      8.97   16.001  -12.067    9.189
2005 2005.05744311  21.966736     22.330  3.4167e+05     0.0219    854.96   -854.22     34.17      9.46   17.805   -9.254   11.284
2005 2005.05744514  21.967477     20.886  3.8025e+05     0.0229    855.72   -854.13     45.79     24.73   16.474   -8.517   12.627
2005 2005.05744717  21.968218     22.809  3.8889e+05     0.0154    857.14   -856.15     34.80     22.08   19.460  -10.077    8.703
2005 2005.05744920  21.968959     20.436  4.3071e+05     0.0149    867.00   -865.87     29.49     33.14   20.016   -9.668    9.049
2005 2005.05745123  21.969699     21.012  3.6417e+05     0.0146    865.22   -863.63     36.47     37.79   21.020   -8.827    8.387
2005 2005.05745326  21.970440     20.303  3.7426e+05     0.0167    866.08   -864.84     39.65     24.30   20.053   -7.420    8.253
2005 2005.05745529  21.971181     21.428  3.4794e+05     0.0152    867.13   -866.03     36.77     23.70   19.653   -5.363    9.741
2005 2005.05745732  21.971921     22.898  3.3728e+05     0.0168    870.78   -869.00     50.79     23.03   17.863   -7.758   10.214
2005 2005.05745935  21.972662     24.260  3.1335e+05     0.0171    864.30   -863.20     35.80     25.26   17.070   -6.460   10.267
2005 2005.05746138  21.973403     22.937  2.9130e+05     0.0176    863.38   -861.76     50.92     14.19   15.050   -6.449   13.079
2005 2005.05746341  21.974144     26.582  2.3206e+05     0.0153    843.77   -843.22     30.54      1.24    7.009   -3.611   18.723
2005 2005.05746544  21.974884     23.802  2.5950e+05     0.0180    837.81   -837.16     32.92      3.41    6.040   -2.601   18.959
2005 2005.05746747  21.975625     21.696  3.2470e+05     0.0174    855.97   -854.04     44.73     36.31   16.035   -6.319   12.007
2005 2005.05746950  21.976366     18.983  3.4189e+05     0.0206    849.16   -847.48     42.37     32.71   14.820   -3.580   14.239
2005 2005.05747153  21.977107     23.103  2.3691e+05     0.0231    840.01   -838.80     44.31      8.27   10.952   -6.549   14.405
2005 2005.05747355  21.977847     22.533  3.4175e+05     0.0195    851.38   -849.85     47.64     18.42   13.332   -6.286   13.837
2005 2005.05747558  21.978588     22.721  2.5509e+05     0.0217    865.84   -865.22     16.47     28.43   18.260    0.227   11.579
2005 2005.05747761  21.979329     23.334  2.7345e+05     0.0201    876.39   -875.60      9.02     36.44   18.357    0.033   11.726
2005 2005.05747964  21.980070     24.134  3.2916e+05     0.0189    873.27   -872.57      6.08     34.63   18.484   -2.514   10.770
2005 2005.05748167  21.980810     18.319  3.0948e+05     0.0166    873.81   -872.65     15.38     42.61   18.345   -2.792   10.997
2005 2005.05748370  21.981551  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   22.828   -0.841    7.202
2005 2005.05748573  21.982292     20.148  3.7791e+05     0.0142    860.25   -859.59     22.94     25.35   22.136   -2.849    8.061
2005 2005.05748776  21.983033     19.931  3.9722e+05     0.0182    874.41   -874.04     17.23     19.40   22.143   -1.326    9.580
2005 2005.05748979  21.983773     18.796  3.3779e+05     0.0151    863.02   -862.60     22.26     15.65   22.251    0.284   10.687
2005 2005.05749182  21.984514     17.588  3.5511e+05     0.0149    860.23   -859.88     23.74      6.38   22.998    0.985    9.800
2005 2005.05749385  21.985255     17.916  3.3458e+05     0.0171    854.49   -853.80     34.28     -0.08   22.318    0.907    9.664
2005 2005.05749588  21.985996     19.904  3.5341e+05     0.0144    846.82   -845.77     41.68     -6.87   20.494    0.779   10.311
2005 2005.05749791  21.986736     21.155  3.6318e+05     0.0198    860.50   -859.80     34.70     -0.56   20.569    1.472    7.080
2005 2005.05749994  21.987477     18.835  4.4170e+05     0.0210    858.81   -857.02     54.95     -7.26   20.427   -0.906    5.694
2005 2005.05750197  21.988218     20.853  3.9258e+05     0.0214    860.39   -859.37     41.81      4.05   19.602   -1.996    7.999
2005 2005.05750400  21.988959     21.826  4.2805e+05     0.0146    860.84   -859.11     52.34    -15.54   20.071   -3.980    7.994
2005 2005.05750602  21.989699     21.147  3.6399e+05     0.0152    853.77   -853.20     30.04     -8.32   21.193    2.163    8.574
2005 2005.05750805  21.990440     19.133  4.4987e+05     0.0228    844.58   -842.78     54.96     -4.98   20.289   -0.682    7.509
2005 2005.05751008  21.991181     22.506  4.3604e+05     0.0212    851.11   -848.97     59.26    -10.94   20.785   -0.760    7.020
2005 2005.05751211  21.991921     23.093  4.6969e+05     0.0146    845.39   -842.50     68.71    -12.13   20.300    3.397    7.176
2005 2005.05751414  21.992662     17.253  3.3248e+05     0.0186    856.23   -853.65     65.41    -11.47   21.638    6.402    8.634
2005 2005.05751617  21.993403     15.262  3.8124e+05     0.0238    852.35   -849.38     66.69    -24.28   21.674    6.334    9.565
2005 2005.05751820  21.994144     16.786  3.6777e+05     0.0233    845.72   -842.43     71.37    -20.77   20.288    7.751    7.643
2005 2005.05752023  21.994884     17.774  4.0167e+05     0.0266    850.87   -847.14     76.04    -23.24   19.805    9.544    6.365
2005 2005.05752226  21.995625     14.123  3.4956e+05     0.0292    858.24   -856.34     52.63    -21.51   20.711    8.467    7.514
